COM1
14400
http://192.168.39.10:8080/
20148,-1.03364,116.97201,42
20146,-0.60212,117.15412,64
20160,-0.99418,116.97862,40
20146,-0.61806,117.16264,61
20163,-0.98861,116.99424,27
20146,-0.63396,117.17126,62
20160,-0.99669,116.98649,7
20146,-0.64939,117.18078,74
201472,-6.31853,106.91030,29
20146,-0.65867,117.19636,72
20160,-1.00107,116.98583,11
20146,-0.67452,117.18754,79
20163,-0.98861,116.99424,27
20146,-0.69047,117.17917,85
20160,-1.07393,116.94861,33
20146,-0.70837,117.17600,87
20148,-1.04950,116.96348,42
20146,-0.72607,117.17238,72
20160,-1.07393,116.94861,33
20146,-0.76008,117.15004,81
20163,-0.98861,116.99424,27
20146,-0.77682,117.14317,92
20160,-1.19794,116.88243,33
20146,-0.80602,117.12204,94
202438,-6.51724,106.80815,35
20146,-0.85799,117.09443,88
20160,-1.23824,116.87384,37
20146,-0.87149,117.08235,100
20163,-0.98861,116.99424,27
20146,-0.88426,117.06956,87
20160,-1.20251,116.88417,37
20146,-0.89858,117.05865,85
20148,-1.06481,116.95392,42
20146,-0.91157,117.04605,81
20160,-1.18411,116.88544,31
20146,-0.92403,117.03278,107
20163,-0.98861,116.99424,27
20146,-0.93620,117.01945,94
20160,-1.16078,116.88761,50
20146,-0.95048,117.00810,90
201472,-6.31600,106.91140,25
20146,-0.96676,117.00395,0
20160,-1.15922,116.89118,50
20146,-0.96705,117.00381,29
20163,-0.98861,116.99424,27
20146,-0.98420,116.99798,75
20160,-1.15922,116.89118,50
20146,-0.98420,116.99798,75
20148,-1.06481,116.95392,42
20146,-0.99671,116.98650,0
20160,-1.04115,116.96864,18
20146,-0.99671,116.98650,0
20163,-0.58906,117.14343,44
20146,-0.97560,117.00009,75
20160,-1.00151,116.98468,7
20146,-0.95824,117.00543,74
202438,-6.51456,106.80761,37
20146,-0.94252,117.01428,77
20160,-0.99662,116.98654,0
20146,-0.92905,117.02630,61
20163,-0.58830,117.14233,0
20146,-0.91766,117.04029,59
20160,-0.99796,116.97646,40
20146,-0.90370,117.05165,62
20148,-1.06012,116.95552,42
20146,-0.89110,117.06466,57
20160,-1.01943,116.96209,1
20146,-0.87708,117.07602,66
20163,-0.58830,117.14233,0
20146,-0.87708,117.07602,66
20160,-1.01955,116.96194,9
20146,-0.86482,117.08922,72
201472,-6.31412,106.90941,29
20146,-0.84918,117.09828,83
20160,-1.00185,116.97361,48
20146,-0.84918,117.09828,83
20163,-0.58829,117.14234,0
20146,-0.83358,117.10726,68
20160,-0.99360,116.97886,0
20146,-0.81812,117.11659,68
20148,-1.04555,116.96608,42
20146,-0.80175,117.12404,70
20160,-0.99830,116.98475,50
20146,-0.77300,117.14450,70
20163,-0.58829,117.14234,0
20146,-0.75660,117.15195,83
20160,-1.01783,116.98198,12
20146,-0.74281,117.16369,81
202438,-6.51186,106.80704,35
20146,-0.73156,117.16935,0
20160,-1.04118,116.96862,31
20146,-0.73156,117.16935,0
20163,-0.58828,117.14233,0
20146,-0.73156,117.16935,0
20160,-1.07242,116.94955,51
20146,-0.73156,117.16935,0
20148,-1.02947,116.97431,42
20146,-0.73156,117.16935,0
20160,-1.15011,116.88200,16
20146,-0.73156,117.16935,0
20163,-0.58829,117.14232,0
20146,-0.71571,117.17440,38
20160,-1.15010,116.88229,0
20146,-0.68073,117.18350,57
201472,-6.31400,106.90662,31
20146,-0.66538,117.19293,51
20160,-1.16315,116.88704,0
20146,-0.66368,117.19379,0
20163,-0.58828,117.14232,0
20146,-0.66368,117.19379,0
20160,-1.16315,116.88705,0
20146,-0.66368,117.19379,0
20148,-1.01419,116.98393,42
20146,-0.66368,117.19379,0
20160,-1.12095,116.91751,50
20146,-0.66368,117.19379,0
20163,-0.58830,117.14232,0
20146,-0.66368,117.19379,0
20160,-1.11505,116.92165,33
20146,-0.66368,117.19379,0
202049,-6.34652,106.81325,0
20146,-0.66368,117.19379,0
20160,-1.07783,116.94615,22
20146,-0.66368,117.19379,0
20163,-0.58801,117.14264,9
20146,-0.66368,117.19379,0
20160,-1.07783,116.94615,22
20146,-0.66368,117.19379,0
20148,-0.99643,116.98719,42
20146,-0.66368,117.19379,0
20160,-1.00151,116.98469,11
20146,-0.64172,117.17549,83
20163,-0.58801,117.14264,9
20146,-0.62596,117.16650,81
20160,-0.99617,116.98621,11
20146,-0.61085,117.15646,70
201472,-6.31274,106.90417,29
20146,-0.59430,117.14911,66
20160,-1.00044,116.98541,5
20146,-0.58300,117.13496,61
20163,-0.58801,117.14264,9
20146,-0.56490,117.13520,64
20160,-0.99659,116.98652,0
20146,-0.54928,117.14446,64
20148,-0.99354,116.98978,0
20146,-0.53530,117.15579,48
20160,-0.99165,116.97913,0
20146,-0.52717,117.16517,0
20163,-1.23748,116.94371,9
20146,-0.52771,117.16407,0
20160,-0.99165,116.97914,0
20146,-0.53767,117.15306,0
202049,-6.34650,106.81322,0
20146,-0.53884,117.15178,0
20160,-0.99179,116.97919,20
20146,-0.53884,117.15178,0
20163,-1.23757,116.95031,0
20146,-0.53884,117.15178,0
20160,-0.99548,116.97820,3
20146,-0.53884,117.15178,0
20148,-0.99354,116.98978,0
20146,-0.53884,117.15178,0
20160,-0.99159,116.97917,0
20146,-0.53884,117.15178,0
20163,-1.23082,116.95793,37
20146,-0.53884,117.15178,0
20160,-1.15005,116.88228,1
20146,-0.53884,117.15178,0
201472,-6.31135,106.90176,37
20146,-0.53884,117.15178,0
20160,-1.16518,116.88035,3
20146,-0.53884,117.15178,0
20163,-1.21943,116.94780,3
20146,-0.53884,117.15178,0
20160,-1.19045,116.88458,14
20146,-0.53884,117.15178,0
20148,-0.99354,116.98978,0
20146,-0.54690,117.14564,59
20160,-1.17225,116.88006,14
20146,-0.56243,117.13627,72
20163,-1.16109,116.88898,44
20146,-0.58003,117.13196,55
20160,-1.15339,116.87760,38
20146,-0.58792,117.14264,0
202049,-6.34651,106.81322,0
20146,-0.61776,117.16255,59
20160,-1.15007,116.88226,1
20146,-0.64912,117.18060,48
20163,-1.16327,116.88663,0
20146,-0.65825,117.19618,42
20160,-1.16315,116.88704,0
20146,-0.65825,117.19618,42
20148,-0.99354,116.98978,0
20146,-0.66683,117.19254,0
20160,-1.16315,116.88705,0
20146,-0.66683,117.19254,0
20163,-1.16327,116.88663,0
20146,-0.66683,117.19254,0
20160,-1.16315,116.88703,0
20146,-0.66683,117.19254,0
201472,-6.30984,106.89948,31
20146,-0.66683,117.19254,0
20160,-1.16316,116.88704,0
20146,-0.66683,117.19254,0
20163,-0.99395,116.98864,46
20146,-0.66683,117.19254,0
20160,-1.16282,116.88720,18
20146,-0.66683,117.19254,0
20148,-0.99354,116.98978,0
20146,-0.66683,117.19254,0
20160,-1.16270,116.88908,37
20146,-0.66683,117.19254,0
20163,-0.99724,116.97781,0
20146,-0.66683,117.19254,0
20160,-1.16270,116.88908,37
20146,-0.66683,117.19254,0
202049,-6.34653,106.81326,0
20146,-0.68210,117.18286,72
20160,-1.16270,116.88908,37
20146,-0.69963,117.17847,53
20163,-0.99724,116.97781,0
20146,-0.68710,117.17931,38
20160,-1.00146,116.98479,24
20146,-0.67194,117.18908,62
20148,-0.99354,116.98978,0
20146,-0.66747,117.19184,0
20160,-0.99631,116.98643,14
20146,-0.66659,117.19228,25
20163,-0.99724,116.97781,0
20146,-0.63687,117.17258,66
20160,-0.99730,116.97770,0
20146,-0.62099,117.16407,68
201472,-6.30842,106.89710,44
20146,-0.60507,117.15557,96
20160,-0.99662,116.98668,12
20146,-0.59048,117.14497,68
20163,-0.99724,116.97781,0
20146,-0.58838,117.14203,0
20160,-1.04190,116.96826,44
20146,-0.58822,117.14188,0
20148,-0.99354,116.98978,0
20146,-0.58454,117.13713,16
20160,-1.04190,116.96826,44
20146,-0.59617,117.15088,94
20163,-0.99725,116.97781,1
20146,-0.61286,117.15816,114
20160,-1.16844,116.87997,44
20146,-0.62830,117.16773,124
202049,-6.34648,106.81318,0
20146,-0.64384,117.17704,125
20160,-1.16228,116.88717,25
20146,-0.65491,117.19135,118
20163,-0.99725,116.97781,1
20146,-0.67279,117.18873,129
20160,-1.11985,116.91801,50
20146,-0.67279,117.18873,129
20148,-0.99354,116.98978,0
20146,-0.68827,117.17925,122
20160,-1.09876,116.93658,50
20146,-0.72420,117.17327,122
20163,-0.99569,116.97779,0
20146,-0.74040,117.16506,127
20160,-1.09876,116.93658,50
20146,-0.79974,117.12568,100
201472,-6.30733,106.89448,51
20146,-0.81604,117.11756,118
20160,-1.02183,116.97795,46
20146,-0.83193,117.10870,122
20163,-0.99569,116.97779,0
20146,-0.84752,117.09916,135
20160,-1.00191,116.98459,44
20146,-0.86345,117.09062,98
20148,-0.99354,116.98978,0
20146,-0.87579,117.07753,83
20160,-0.99626,116.98604,24
20146,-0.90299,117.05346,88
20163,-0.99612,116.98625,0
20146,-0.91668,117.04176,90
20160,-0.99082,116.97947,0
20146,-0.92806,117.02775,83
202049,-6.34648,106.81318,0
20146,-0.94124,117.01542,83
20160,-0.99079,116.97950,0
20146,-0.95630,117.00560,79
20163,-0.99353,116.99191,48
20146,-0.95630,117.00560,79
20160,-0.99080,116.97951,0
20146,-0.95630,117.00560,79
20148,-0.99354,116.98978,0
20146,-0.97377,117.00097,51
20160,-0.99082,116.97951,0
20146,-0.98921,116.99393,0
20163,-0.99353,116.99191,48
20146,-0.99567,116.98646,0
20160,-0.99080,116.97950,0
20146,-0.99678,116.98645,0
201472,-6.30667,106.89183,50
20146,-0.99678,116.98645,0
20160,-0.99083,116.97950,0
20146,-0.98310,116.99822,68
20163,-1.21887,116.94786,0
20146,-0.96605,117.00395,83
20160,-0.99080,116.97951,0
20146,-0.96605,117.00395,83
20148,-0.99354,116.98978,0
20146,-0.94866,117.00900,81
20160,-0.99081,116.97949,0
20146,-0.93473,117.02038,79
20163,-1.22216,116.96576,29
20146,-0.92274,117.03405,88
20160,-0.99083,116.97950,0
20146,-0.90959,117.04654,83
202049,-6.34650,106.81322,0
20146,-0.89709,117.05971,98
20160,-0.99083,116.97951,0
20146,-0.87000,117.08344,81
20163,-1.22774,116.96074,31
20146,-0.83982,117.10295,83
20160,-1.00024,116.98544,20
20146,-0.82493,117.11340,109
20148,-0.99354,116.98978,0
20146,-0.80868,117.12112,96
20160,-0.99504,116.97818,27
20146,-0.77914,117.14203,94
20163,-1.23980,116.94736,35
20146,-0.76244,117.14874,87
20160,-0.99978,116.98539,14
20146,-0.74873,117.16045,92
201472,-6.30549,106.88916,24
20146,-0.73275,117.16884,90
20160,-0.99918,116.98582,0
20146,-0.71544,117.17446,90
20163,-1.23234,116.95657,31
20146,-0.69784,117.17849,88
20160,-0.99917,116.98580,0
20146,-0.68051,117.18364,90
20148,-0.99347,116.98985,0
20146,-0.66515,117.19307,87
20160,-0.99919,116.98580,0
20146,-0.65027,117.18295,85
20163,-1.22293,116.96511,20
20146,-0.65027,117.18295,85
20160,-1.00201,116.98460,42
20146,-0.63590,117.17208,92
202049,-6.34652,106.81321,0
20146,-0.62006,117.16355,92
20160,-1.04128,116.96861,46
20146,-0.60414,117.15506,85
20163,-1.22293,116.96511,20
20146,-0.58971,117.14413,72
20160,-1.06364,116.95414,38
20146,-0.58787,117.14218,0
20148,-0.99347,116.98985,0
20146,-0.58415,117.13692,0
20160,-1.16381,116.88057,35
20146,-0.58415,117.13692,0
20163,-1.22216,116.96708,1
20146,-0.58415,117.13692,0
20160,-1.15077,116.87938,31
20146,-0.58415,117.13692,0
201472,-6.30480,106.88651,46
20146,-0.58415,117.13692,0
20160,-0.99664,116.98651,3
20146,-0.58415,117.13692,0
20163,-1.23548,116.95327,14
20146,-0.57130,117.13279,0
20160,-1.00391,116.98463,51
20146,-0.55469,117.13982,48
20148,-0.99347,116.98985,0
20146,-0.53993,117.15014,59
20160,-1.04136,116.96849,31
20146,-0.52204,117.14756,33
20163,-1.24224,116.94412,5
20146,-0.52204,117.14756,33
20160,-1.04136,116.96849,31
20146,-0.51935,117.14641,0
202049,-6.34651,106.81323,0
20146,-0.53670,117.15121,27
20160,-1.16180,116.88737,12
20146,-0.53904,117.15153,0
20163,-1.24681,116.93771,0
20146,-0.53925,117.15128,20
20160,-1.18072,116.89981,50
20146,-0.54790,117.14541,0
20148,-0.99347,116.98985,0
20146,-0.54790,117.14541,0
20160,-1.18517,116.90455,25
20146,-0.56305,117.13607,38
20163,-1.24951,116.93386,0
20146,-0.58068,117.13227,38
20160,-1.19833,116.91926,27
20146,-0.59170,117.14655,31
201472,-6.30320,106.88428,46
20146,-0.60684,117.15635,31
20160,-1.18613,116.90547,50
20146,-0.62254,117.16512,37
20163,-1.24951,116.93386,0
20146,-0.63846,117.17367,35
20160,-1.18130,116.90042,46
20146,-0.66813,117.19178,38
20148,-0.99353,116.98977,0
20146,-0.68327,117.18195,35
20160,-1.18130,116.90042,46
20146,-0.69424,117.17894,0
20163,-1.24951,116.93386,0
20146,-0.69525,117.17887,0
20160,-1.16125,116.88745,35
20146,-0.69525,117.17887,0
202049,-6.34651,106.81322,0
20146,-0.69525,117.17887,0
20160,-1.16125,116.88745,35
20146,-0.69525,117.17887,0
20163,-1.24320,116.94272,0
20146,-0.69525,117.17887,0
20160,-1.16125,116.88745,35
20146,-0.69525,117.17887,0
20148,-0.99353,116.98977,0
20146,-0.69525,117.17887,0
20160,-1.04173,116.96831,35
20146,-0.69525,117.17887,0
20163,-1.24084,116.94592,0
20146,-0.69525,117.17887,0
20160,-0.99920,116.98554,3
20146,-0.69525,117.17887,0
201472,-6.30049,106.88368,53
20146,-0.69525,117.17887,0
20160,-0.99955,116.98537,0
20146,-0.69525,117.17887,0
20163,-1.23649,116.95174,0
20146,-0.69525,117.17887,0
20160,-0.99966,116.99439,0
20146,-0.69525,117.17887,0
20148,-0.99353,116.98977,0
20146,-0.69525,117.17887,0
20160,-0.99967,116.99439,0
20146,-0.69525,117.17887,0
20163,-1.23346,116.95556,29
20146,-0.69525,117.17887,0
20160,-1.00135,116.98492,11
20146,-0.69525,117.17887,0
202049,-6.34651,106.81319,0
20146,-0.69525,117.17887,0
20160,-1.03291,116.97259,50
20146,-0.69525,117.17887,0
20163,-1.21932,116.94782,0
20146,-0.69525,117.17887,0
20160,-1.04349,116.96758,51
20146,-0.69525,117.17887,0
20148,-0.99353,116.98977,0
20146,-0.69525,117.17887,0
20160,-1.07946,116.94445,50
20146,-0.69525,117.17887,0
20163,-1.21932,116.94782,0
20146,-0.69525,117.17887,0
20160,-1.10335,116.93215,51
20146,-0.69525,117.17887,0
201472,-6.30049,106.88368,53
20146,-0.69525,117.17887,0
20160,-1.11731,116.91969,46
20146,-0.69525,117.17887,0
20163,-1.21932,116.94782,0
20146,-0.69525,117.17887,0
20160,-1.19672,116.88236,33
20146,-0.69525,117.17887,0
20148,-0.99352,116.98977,0
20146,-0.69525,117.17887,0
20160,-1.22682,116.87468,44
20146,-0.69517,117.17892,0
20163,-1.21932,116.94782,0
20146,-0.69517,117.17892,0
20160,-1.18614,116.88613,38
20146,-0.69517,117.17892,0
202438,-6.51036,106.80686,0
20146,-0.69517,117.17892,0
20160,-1.16876,116.88008,46
20146,-0.69517,117.17892,0
20163,-0.99421,116.98871,46
20146,-0.69517,117.17892,0
20160,-1.15075,116.87857,24
20146,-0.69517,117.17892,0
20148,-0.99352,116.98977,0
20146,-0.69517,117.17892,0
20160,-1.13020,116.88325,46
20146,-0.69517,117.17892,0
20163,-0.99666,116.98650,0
20146,-0.69517,117.17892,0
20160,-1.10494,116.88240,48
20146,-0.69517,117.17892,0
201472,-6.29778,106.88288,70
20146,-0.69517,117.17892,0
20160,-1.08584,116.91547,48
20146,-0.69525,117.17889,0
20163,-0.99666,116.98650,0
20146,-0.69525,117.17889,0
20160,-1.08584,116.91547,48
20146,-0.69525,117.17889,0
20148,-0.99343,116.98975,0
20146,-0.69525,117.17889,0
20160,-1.00801,116.96948,35
20146,-0.69525,117.17889,0
20163,-0.99604,116.98613,12
20146,-0.69624,117.17860,42
20160,-0.99618,116.98626,14
20146,-0.67916,117.18440,42
202049,-6.34650,106.81319,0
20146,-0.66830,117.19144,0
20160,-0.99616,116.98613,12
20146,-0.65094,117.18667,46
20163,-0.99339,116.99193,46
20146,-0.63860,117.17352,50
20160,-0.99861,116.97910,16
20146,-0.62273,117.16499,53
20148,-0.99343,116.98975,0
20146,-0.60692,117.15615,61
20160,-0.99674,116.98655,0
20146,-0.59180,117.14636,55
20163,-0.99339,116.99193,46
20146,-0.58840,117.14204,0
20160,-0.99674,116.98655,0
20146,-0.58849,117.14200,0
201472,-6.29519,106.88188,61
20146,-0.58852,117.14192,0
20160,-0.99723,116.97737,22
20146,-0.58860,117.14185,0
20163,-0.99339,116.99193,46
20146,-0.58929,117.14397,12
20160,-0.99952,116.98368,9
20146,-0.59904,117.15249,25
20148,-0.98962,116.99362,61
20146,-0.61507,117.16088,46
20160,-1.00500,116.98465,38
20146,-0.63087,117.16960,48
20163,-0.99339,116.99193,46
20146,-0.64641,117.17868,57
20160,-1.01348,116.98433,51
20146,-0.65637,117.19373,59
202438,-6.51307,106.80727,25
20146,-0.67361,117.18815,61
20160,-1.01348,116.98433,51
20146,-0.68923,117.17924,59
20163,-0.99339,116.99193,46
20146,-0.70701,117.17636,62
20160,-1.01348,116.98433,51
20146,-0.72469,117.17304,61
20148,-0.99707,116.97710,7
20146,-0.75512,117.15385,66
20160,-1.16587,116.87993,0
20146,-0.77090,117.14507,61
20163,-0.99339,116.99193,46
20146,-0.79981,117.12567,55
20160,-1.14995,116.88231,0
20146,-0.81597,117.11763,61
201472,-6.29263,106.88097,61
20146,-0.83182,117.10881,59
20160,-1.15890,116.88064,42
20146,-0.84719,117.09935,64
20163,-1.16209,116.88877,46
20146,-0.86318,117.09086,62
20160,-1.22666,116.96177,37
20146,-0.87561,117.07777,61
20148,-0.99306,116.97892,44
20146,-0.88922,117.06596,55
20160,-1.23896,116.94859,31
20146,-0.88922,117.06596,55
20163,-1.16209,116.88877,46
20146,-0.90272,117.05403,57
20160,-1.24609,116.93878,0
20146,-0.91643,117.04213,72
202438,-6.51569,106.80802,37
20146,-0.92787,117.02802,125
20160,-1.23757,116.95032,0
20146,-0.94105,117.01561,140
20163,-1.16324,116.88693,1
20146,-0.95613,117.00559,96
20160,-1.21935,116.94820,0
20146,-0.97356,117.00110,53
20148,-0.99732,116.97680,0
20146,-0.98819,116.99486,0
20160,-1.21937,116.94782,3
20146,-0.98819,116.99486,0
20163,-1.21913,116.94763,20
20146,-0.98819,116.99486,0
20160,-1.21937,116.94782,3
20146,-0.99673,116.98646,0
201472,-6.28997,106.88044,31
20146,-0.99673,116.98646,0
20160,-0.99432,116.98871,48
20146,-0.99673,116.98646,0
20163,-1.23143,116.95745,46
20146,-0.99673,116.98646,0
20160,-0.99613,116.98617,9
20146,-0.99673,116.98646,0
20148,-0.99732,116.97680,0
20146,-0.99673,116.98646,0
20160,-0.99333,116.99026,50
20146,-0.99673,116.98646,0
20163,-1.23986,116.94531,3
20146,-0.99685,116.98653,0
20160,-1.03766,116.96995,0
20146,-0.98360,116.99800,44
202438,-6.51836,106.80850,24
20146,-0.96643,117.00380,72
20160,-1.03781,116.96989,9
20146,-0.94904,117.00874,74
20163,-1.23742,116.94365,0
20146,-0.93499,117.02018,83
20160,-1.03781,116.96989,9
20146,-0.92298,117.03379,94
20148,-0.99732,116.97680,0
20146,-0.91002,117.04641,77
20160,-1.16282,116.88663,0
20146,-0.89737,117.05949,103
20163,-1.23020,116.95852,50
20146,-0.88823,117.06631,0
20160,-1.16282,116.88663,0
20146,-0.88823,117.06631,0
201472,-6.28945,106.87762,31
20146,-0.87484,117.07839,50
20160,-1.16282,116.88663,0
20146,-0.86234,117.09135,61
20163,-1.22777,116.95764,44
20146,-0.87352,117.08024,57
20160,-1.16594,116.87989,24
20146,-0.88643,117.06754,62
20148,-0.99671,116.98650,0
20146,-0.90083,117.05654,64
20160,-1.19045,116.88467,0
20146,-0.92574,117.03068,62
20163,-1.16051,116.88827,42
20146,-0.93835,117.01772,70
20160,-1.19144,116.88426,0
20146,-0.95279,117.00678,79
202049,-6.34650,106.81324,0
20146,-0.96370,117.00569,0
20160,-1.19145,116.88430,0
20146,-0.96370,117.00569,0
20163,-1.16302,116.88698,5
20146,-0.96370,117.00569,0
20160,-1.19145,116.88430,0
20146,-0.96370,117.00569,0
20148,-0.98360,116.99804,50
20146,-0.96443,117.00554,22
20160,-1.17278,116.88002,5
20146,-0.98114,116.99881,112
20163,-1.16302,116.88698,5
20146,-0.99480,116.98695,61
20160,-1.17278,116.88002,5
20146,-0.98930,116.97963,0
201472,-6.28675,106.87729,42
20146,-0.98930,116.97963,0
20160,-1.16351,116.88671,11
20146,-0.99310,116.97898,0
20163,-1.16302,116.88698,5
20146,-0.99919,116.98575,0
20160,-1.16248,116.88706,3
20146,-0.99919,116.98575,0
20148,-0.96644,117.00381,55
20146,-0.99919,116.98575,0
20160,-1.16248,116.88706,3
20146,-0.99919,116.98575,0
20163,-1.16302,116.88698,5
20146,-0.99919,116.98575,0
20160,-1.21914,116.94780,0
20146,-0.99919,116.98574,0
202438,-6.52067,106.81001,29
20146,-0.99919,116.98574,0
20160,-1.22197,116.96596,20
20146,-0.99919,116.98574,0
20163,-0.99446,116.98866,48
20146,-0.99919,116.98574,0
20160,-1.22916,116.95945,0
20146,-0.99919,116.98574,0
20148,-0.96292,117.00591,16
20146,-0.99919,116.98574,0
20160,-1.21962,116.94929,31
20146,-0.99919,116.98574,0
20163,-0.99894,116.97928,46
20146,-0.99919,116.98574,0
20160,-1.22599,116.96240,29
20146,-0.99919,116.98574,0
201472,-6.28414,106.87648,64
20146,-0.99919,116.98574,0
20160,-1.21944,116.94777,7
20146,-0.99919,116.98574,0
20163,-0.99670,116.98639,0
20146,-0.99919,116.98574,0
20160,-1.16046,116.88862,48
20146,-0.99919,116.98574,0
20148,-0.96417,117.00574,0
20146,-0.99919,116.98574,0
20160,-1.16287,116.88675,5
20146,-0.99919,116.98574,0
20163,-0.99673,116.98644,1
20146,-0.99919,116.98574,0
20160,-1.15626,116.89326,42
20146,-0.99919,116.98574,0
202438,-6.52199,106.81243,25
20146,-0.99919,116.98574,0
20160,-1.15626,116.89326,42
20146,-0.99919,116.98574,0
20163,-0.99275,116.99199,46
20146,-0.99919,116.98574,0
20160,-1.15626,116.89326,42
20146,-0.99919,116.98574,0
20148,-0.96417,117.00574,0
20146,-0.99919,116.98574,0
20160,-1.01257,116.98434,0
20146,-0.99919,116.98574,0
20163,-0.99275,116.99199,46
20146,-0.99919,116.98574,0
20160,-0.97163,117.00170,50
20146,-0.99919,116.98574,0
201472,-6.28152,106.87544,79
20146,-0.99919,116.98574,0
20160,-0.95160,117.00740,7
20146,-0.99919,116.98574,0
20163,-0.99275,116.99199,46
20146,-0.99919,116.98574,0
20160,-0.96444,117.00499,11
20146,-0.99919,116.98574,0
